uf,cidade,lat,lon
BA,RIACHÃO DAS NEVES,-11.7481049,-44.9109851
BA,RIACHÃO DO JACUÍPE,-11.8071084,-39.3816843
BA,RIBEIRA DO AMPARO,-11.0412527,-38.4299461
BA,RIBEIRA DO POMBAL,-10.837299,-38.538152
BA,RIBEIRÃO DO LARGO,-15.4588477,-40.7411582
BA,RIO DE CONTAS,-13.5803333,-41.8112152
BA,RIO DO ANTÔNIO,-14.4072692,-42.0766717
BA,RIO DO PIRES,-13.1252598,-42.2901946
BA,RIO REAL,-11.4869788,-37.9317491
BA,RODELAS,-8.8485589,-38.7663939
BA,RUY BARBOSA,-12.2856669,-40.4958361
BA,SALINAS DA MARGARIDA,-12.8733508,-38.7593794
BA,SALVADOR,-12.9822499,-38.4812772
BA,SANTA BRÍGIDA,-9.7343772,-38.1259256
BA,SANTA BÁRBARA,-11.9543757,-38.9736385
BA,SANTA CRUZ CABRÁLIA,-16.2815556,-39.0239196
BA,SANTA CRUZ DA VITÓRIA,-14.9629349,-39.8105374
BA,SANTA INÊS,-13.2897697,-39.8179701
BA,SANTA LUZIA,-15.4307844,-39.3303259
BA,SANTA MARIA DA VITÓRIA,-13.3901477,-44.2013167
BA,SANTA RITA DE CÁSSIA,-11.0013969,-44.5209684
BA,SANTA TEREZINHA,-10.470375,-50.513986
BA,SANTALUZ,-11.2505314,-39.3746617
BA,SANTANA,-12.979217,-44.05064
BA,SANTANÓPOLIS,-12.0243828,-38.8650365
BA,SANTO AMARO,-12.5519686,-38.7060448
BA,SANTO ANTÔNIO DE JESUS,-12.9689361,-39.260914
BA,SANTO ESTEVÃO,-12.4340621,-39.2556115
BA,SAPEAÇU,-12.7294438,-39.1862263
BA,SAUBARA,-12.7372926,-38.7662996
BA,SAÚDE,-10.9414907,-40.4205842
BA,SEABRA,-12.4172071,-41.772051
BA,SEBASTIÃO LARANJEIRAS,-14.571002,-42.943438
BA,SENHOR DO BONFIM,-10.4602509,-40.189151
BA,SENTO SÉ,-9.7406436,-41.8830056
BA,SERRA DO RAMALHO,-13.5442363,-43.5773151
BA,SERRA DOURADA,-12.758418,-43.9500907
BA,SERRA PRETA,-12.1589615,-39.3320929
BA,SERRINHA,-11.66199,-39.0034021
BA,SERROLÂNDIA,-11.4200011,-40.2974938
BA,SIMÕES FILHO,-12.7867839,-38.4030365
BA,SOBRADINHO,-9.469775,-40.7957473
BA,SOUTO SOARES,-12.0878456,-41.6495346
BA,SÁTIRO DIAS,-11.6033746,-38.581456
BA,SÃO DESIDÉRIO,-12.357196,-44.976881
BA,SÃO DOMINGOS,-11.4636112,-39.526527
BA,SÃO FELIPE,-12.8413439,-39.0942048
BA,SÃO FRANCISCO DO CONDE,-12.628108,-38.6811326
BA,SÃO FÉLIX,-12.6069891,-38.9695574
BA,SÃO FÉLIX DO CORIBE,-13.4041311,-44.1902554
BA,SÃO GABRIEL,-11.2281863,-41.8768254
BA,SÃO GONÇALO DOS CAMPOS,-12.4339991,-38.9488082
BA,SÃO JOSÉ DA VITÓRIA,-15.0790716,-39.3365369
BA,SÃO JOSÉ DO JACUÍPE,-11.5040358,-40.025658
BA,SÃO MIGUEL DAS MATAS,-13.047749,-39.4554608
BA,SÃO SEBASTIÃO DO PASSÉ,-12.5177926,-38.4921566
BA,SÍTIO DO MATO,-13.0843136,-43.4686989
BA,SÍTIO DO QUINTO,-10.3675979,-38.2041664
BA,TABOCAS DO BREJO VELHO,-12.7020751,-44.0091066
BA,TANHAÇU,-14.019662,-41.247271
BA,TANQUE NOVO,-13.5474243,-42.4907587
BA,TANQUINHO,-11.9747061,-39.1057638
BA,TAPEROÁ,-13.537334,-39.0986475
BA,TAPIRAMUTÁ,-11.8447604,-40.7970527
BA,TEIXEIRA DE FREITAS,-17.5376644,-39.7458096
BA,TEODORO SAMPAIO,-12.3053855,-38.6408979
BA,TEOFILÂNDIA,-11.4891658,-38.9997411
BA,TEOLÂNDIA,-13.603575,-39.4927143
BA,TERRA NOVA,-12.4069929,-38.6191596
BA,TREMEDAL,-14.9772387,-41.4110979
BA,TUCANO,-10.963517,-38.785957
BA,UAUÁ,-9.8384079,-39.4793914
BA,UBAITABA,-14.3117771,-39.3226605
BA,UBATÃ,-14.212002,-39.5245924
BA,UBAÍRA,-13.2616682,-39.6612866
BA,UIBAÍ,-11.3349074,-42.1305245
BA,UMBURANAS,-10.728752,-41.3220445
BA,UNA,-15.2724926,-39.246885384186854
BA,URANDI,-14.7680766,-42.6573988
BA,URUÇUCA,-14.5913092,-39.2862094
BA,UTINGA,-12.0781018,-41.090787
BA,VALENTE,-11.4127335,-39.4627304
BA,VALENÇA,-13.3723582,-39.0694243
BA,VARZEDO,-12.9755592,-39.3943596
BA,VERA CRUZ,-12.9608153,-38.6099216
BA,VEREDA,-17.2247466,-40.0856161
BA,VITÓRIA DA CONQUISTA,-14.8567487,-40.8414804
BA,VÁRZEA DA ROÇA,-11.606293,-40.134634
BA,VÁRZEA DO POÇO,-11.5283388,-40.318907
BA,VÁRZEA NOVA,-11.2527934,-40.9456569
BA,WAGNER,-12.2818593,-41.1686734
BA,WANDERLEY,-12.1208986,-43.8905685
BA,WENCESLAU GUIMARÃES,-13.6866356,-39.479122
BA,XIQUE-XIQUE,-10.8217193,-42.7265689
BA,ÁGUA FRIA,-11.8784691,-38.7663706
BA,ÉRICO CARDOSO,-13.419162,-42.1381486
CE,ABAIARA,-7.3607808,-39.0487878
CE,ACARAPE,-4.2237866,-38.7071663
CE,ACARAÚ,-2.8869514,-40.1194713
CE,ACOPIARA,-6.0936464,-39.4543204
CE,AIUABA,-6.5710836,-40.1212278
CE,ALCÂNTARAS,-3.586247,-40.5457641
CE,ALTANEIRA,-6.9980933,-39.7385742
CE,ALTO SANTO,-5.5190371,-38.2719351
CE,AMONTADA,-3.3634586,-39.8284791
CE,ANTONINA DO NORTE,-6.7756797,-39.9873337
CE,APUIARÉS,-3.9460303,-39.4313298
CE,AQUIRAZ,-3.9063117,-38.387504
CE,ARACATI,-4.558259,-37.767894
CE,ARACOIABA,-4.3702577,-38.8084313
CE,ARARENDÁ,-4.7504395,-40.8303611
CE,ARARIPE,-7.212861,-40.1359222
CE,ARATUBA,-4.4195958,-39.0463737
CE,ARNEIROZ,-6.3235099,-40.1603859
CE,ASSARÉ,-6.8746791,-39.8741385
CE,AURORA,-6.9426019,-38.9693765
CE,BAIXIO,-6.7303544,-38.7170095
CE,BANABUIÚ,-5.3046404,-38.919766
CE,BARBALHA,-7.3121067,-39.3036427
CE,BARREIRA,-4.2883361,-38.641094
CE,BARRO,-7.1713587,-38.7742136
CE,BARROQUINHA,-3.0200371,-41.1339229
CE,BATURITÉ,-4.3290203,-38.8821055
CE,BEBERIBE,-4.1810469,-38.1298101
CE,BELA CRUZ,-3.0529129,-40.167582
CE,BOA VIAGEM,-5.1261877,-39.7300055
CE,BREJO SANTO,-7.4909841,-38.9859152
CE,CAMOCIM,-2.9009918,-40.8427389
CE,CAMPOS SALES,-7.0750814,-40.3830178
CE,CANINDÉ,-4.3547946,-39.3108516
CE,CAPISTRANO,-4.4644692,-38.8956734
CE,CARIDADE,-4.2316487,-39.1946515
CE,CARIRIAÇU,-7.0417053,-39.2835527
CE,CARIRÉ,-3.948584,-40.476028
CE,CARIÚS,-6.5348688,-39.4966658
CE,CARNAUBAL,-4.1611842,-40.9412317
CE,CASCAVEL,-4.129666,-38.241178
CE,CATARINA,-6.1340485,-39.8791754
CE,CATUNDA,-4.6494224,-40.2002603
CE,CAUCAIA,-3.7300563,-38.6593082
CE,CEDRO,-6.6065382,-39.0599487
CE,CHAVAL,-3.0339874,-41.2438452
CE,CHOROZINHO,-4.3010895,-38.4976923
CE,CHORÓ,-4.8435726,-39.1393071
CE,COREAÚ,-3.5519794,-40.6528409
CE,CRATEÚS,-5.1782451,-40.6696545
CE,CRATO,-7.2369112,-39.4149236
CE,CROATÁ,-4.4156199,-40.9048081
CE,CRUZ,-2.918128,-40.175981
CE,DEPUTADO IRAPUAN PINHEIRO,-5.9173532,-39.2672104
CE,ERERÉ,-6.0311304,-38.3482173
CE,EUSÉBIO,-3.8889838,-38.4546585
CE,FARIAS BRITO,-6.9272823,-39.5714222
CE,FORQUILHA,-3.799447,-40.263405
CE,FORTALEZA,-3.7304512,-38.5217989
CE,FORTIM,-4.451256,-37.798056
CE,FRECHEIRINHA,-3.755572,-40.818019
CE,GENERAL SAMPAIO,-4.0517636,-39.4509271
CE,GRANJA,-3.1212057,-40.8284124
CE,GRANJEIRO,-6.8889524,-39.2179315
CE,GRAÇA,-4.0453849,-40.7527195
CE,GROAÍRAS,-3.9157768,-40.3855093
CE,GUAIÚBA,-4.0412656,-38.6369079
CE,GUARACIABA DO NORTE,-4.1632924,-40.7495985
CE,GUARAMIRANGA,-4.2615431,-38.9339337
CE,HIDROLÂNDIA,-4.4084745,-40.4065472
CE,HORIZONTE,-4.0964618,-38.4965574
CE,IBARETAMA,-4.8194345,-38.8208476
CE,IBIAPINA,-3.9228792,-40.8890296
CE,IBICUITINGA,-4.9751759,-38.6368754
CE,ICAPUÍ,-4.7158474,-37.3535365
CE,ICÓ,-6.4003992,-38.8575946
CE,IGUATU,-6.361934,-39.2972233
CE,INDEPENDÊNCIA,-5.3958538,-40.3108896
CE,IPAPORANGA,-4.903227,-40.760079
CE,IPAUMIRIM,-6.7883197,-38.7172034
CE,IPU,-4.3239824,-40.7097463
CE,IPUEIRAS,-4.5427141,-40.7168461
CE,IRACEMA,-5.8106219,-38.3028294
CE,IRAUÇUBA,-3.7466828,-39.7840904
CE,ITAITINGA,-3.965768,-38.529763
CE,ITAIÇABA,-4.68054,-37.8239968
CE,ITAPAJÉ,-3.6841324,-39.5851265
CE,ITAPIPOCA,-3.499329,-39.583571
CE,ITAPIÚNA,-4.5654191,-38.9211537
CE,ITAREMA,-2.9224684,-39.9152184
CE,ITATIRA,-4.5305504,-39.6210481
CE,JAGUARETAMA,-5.6092417,-38.7630077
CE,JAGUARIBARA,-5.454494,-38.4679295
CE,JAGUARIBE,-5.8854585,-38.6212957
CE,JAGUARUANA,-4.831508,-37.780997
CE,JARDIM,-7.5838966,-39.279713
CE,JATI,-7.6894344,-39.006074
CE,JIJOCA DE JERICOACOARA,-2.8986278,-40.4506081
CE,JUAZEIRO DO NORTE,-7.2153453,-39.3153336
CE,JUCÁS,-6.5224934,-39.5247183
CE,LAVRAS DA MANGABEIRA,-6.7533331,-38.96538686618186
CE,LIMOEIRO DO NORTE,-5.1455607,-38.0984936
CE,MADALENA,-4.8542961,-39.5766436
CE,MARACANAÚ,-3.8779438,-38.6247697
CE,MARANGUAPE,-3.8922967,-38.6835427
CE,MARCO,-3.1221945,-40.1514585
CE,MARTINÓPOLE,-3.2235114,-40.6958832
CE,MASSAPÊ,-3.5239058,-40.3423107
CE,MAURITI,-7.3870095,-38.7737751
CE,MERUOCA,-3.5390209,-40.4546107
CE,MILAGRES,-7.3106846,-38.9447146
CE,MILHÃ,-5.6834601,-39.1970885
CE,MIRAÍMA,-3.568674,-39.966267
CE,MISSÃO VELHA,-7.248491,-39.1434843
CE,MOMBAÇA,-5.7450899,-39.6293519
CE,MONSENHOR TABOSA,-4.7879512,-40.063949
CE,MORADA NOVA,-5.1076699,-38.3727852
CE,MORAÚJO,-3.4657654,-40.679146
CE,MORRINHOS,-3.2275749,-40.1280783
CE,MUCAMBO,-3.9043285,-40.7454425
CE,MULUNGU,-5.888418,-39.384758
CE,NOVA OLINDA,-7.0934174,-39.6789815
CE,NOVA RUSSAS,-4.7051681,-40.565519
CE,NOVO ORIENTE,-5.5350339,-40.7748902
CE,OCARA,-4.4910653,-38.5964829
CE,ORÓS,-6.2427541,-38.9141151
CE,PACAJUS,-4.171073,-38.464988
CE,PACATUBA,-3.9841,-38.6180383
CE,PACOTI,-4.2253561,-38.9208352
CE,PACUJÁ,-3.9802066,-40.6986251
CE,PALHANO,-4.7449408,-37.9608401
CE,PALMÁCIA,-4.1478012,-38.8460317
CE,PARACURU,-3.41436,-39.030028
CE,PARAIPABA,-3.437987,-39.147868
CE,PARAMBU,-6.2123856,-40.6954982
CE,PARAMOTI,-4.0964461,-39.2390411
CE,PEDRA BRANCA,-5.455674,-39.7166286
CE,PENAFORTE,-7.8288372,-39.0751908
CE,PENTECOSTE,-3.7952282,-39.2713219
CE,PEREIRO,-6.046269,-38.4604192
CE,PINDORETAMA,-4.0265183,-38.3066829
CE,PIQUET CARNEIRO,-5.800251,-39.417017
CE,PIRES FERREIRA,-4.2453181,-40.6437501
CE,PORANGA,-4.7446727,-40.9249168
CE,PORTEIRAS,-7.5341572,-39.1153149
CE,POTENGI,-7.0915205,-40.0268241
CE,POTIRETAMA,-5.7226924,-38.154107
CE,QUITERIANÓPOLIS,-5.8458117,-40.7021812
CE,QUIXADÁ,-4.9706021,-39.0158403
CE,QUIXELÔ,-6.2511238,-39.1995458
CE,QUIXERAMOBIM,-5.1983553,-39.2955573
CE,QUIXERÉ,-5.0742841,-37.9892825
CE,REDENÇÃO,-4.2243979,-38.7278461
CE,RERIUTABA,-4.1418352,-40.5824356
CE,RUSSAS,-4.9354279,-37.9783838
CE,SABOEIRO,-6.539564,-39.9047802
CE,SALITRE,-7.285445,-40.457306
CE,SANTA QUITÉRIA,-4.3336553,-40.1544913
CE,SANTANA DO ACARAÚ,-3.4596492,-40.2090987
CE,SANTANA DO CARIRI,-7.1844749,-39.73683102569594
CE,SENADOR POMPEU,-5.5874386,-39.3730901
CE,SENADOR SÁ,-3.3528,-40.4644057
CE,SOBRAL,-3.6879135,-40.3456372
CE,SOLONÓPOLE,-5.7329092,-39.0098669
CE,SÃO BENEDITO,-4.0479952,-40.8643488
CE,SÃO GONÇALO DO AMARANTE,-3.5929237,-39.03653251900945
CE,SÃO JOÃO DO JAGUARIBE,-5.2719441,-38.271993
CE,SÃO LUÍS DO CURU,-3.672399,-39.2364881
CE,TABULEIRO DO NORTE,-5.2440865,-38.1284605
CE,TAMBORIL,-4.8330075,-40.3210323
CE,TARRAFAS,-6.6819901,-39.7575709
CE,TAUÁ,-6.0031372,-40.2947268
CE,TEJUÇUOCA,-3.9884273,-39.5797395
CE,TIANGUÁ,-3.7307332,-41.0004019
CE,TRAIRI,-3.2777494,-39.2680677
CE,TURURU,-3.5985489,-39.4358101
CE,UBAJARA,-3.8534468,-40.9185642
CE,UMARI,-6.6465102,-38.6995155
CE,UMIRIM,-3.6777738,-39.348725
CE,URUBURETAMA,-3.6235302,-39.5050697
CE,URUOCA,-3.3147591,-40.558957
CE,VARJOTA,-4.1958345,-40.4735305
CE,VIÇOSA DO CEARÁ,-3.5667684,-41.091504
CE,VÁRZEA ALEGRE,-6.7936089,-39.2989333
DF,BRASÍLIA,-15.7934036,-47.8823172
ES,AFONSO CLÁUDIO,-20.077841,-41.12606
ES,ALEGRE,-20.7625787,-41.5318886
ES,ALFREDO CHAVES,-20.624970400000002,-40.75006690147988
ES,ALTO RIO NOVO,-19.0577208,-41.0171518
ES,ANCHIETA,-20.8057672,-40.6454564
ES,APIACÁ,-21.152272,-41.569297
ES,ARACRUZ,-19.8245218,-40.2735025
ES,ATÍLIO VIVÁCQUA,-20.9139369,-41.1947519
ES,BAIXO GUANDU,-19.5138322,-41.0182089
ES,BARRA DE SÃO FRANCISCO,-18.7570902,-40.8916119
ES,BOA ESPERANÇA,-18.5395472,-40.2904088
ES,BOM JESUS DO NORTE,-21.1254776,-41.6711646
ES,BREJETUBA,-20.1465817,-41.2902303
ES,CACHOEIRO DE ITAPEMIRIM,-20.848084,-41.11129
ES,CARIACICA,-20.263202,-40.416549
ES,CASTELO,-20.6034476,-41.2033505
ES,COLATINA,-19.5346732,-40.6287836
ES,CONCEIÇÃO DA BARRA,-18.5841421,-39.7371844
ES,CONCEIÇÃO DO CASTELO,-20.3601311,-41.2470343
ES,DIVINO DE SÃO LOURENÇO,-20.6224575,-41.6853124
ES,DOMINGOS MARTINS,-20.3646483,-40.6585797
ES,DORES DO RIO PRETO,-20.6907113,-41.846385
ES,ECOPORANGA,-18.3720918,-40.8321351
ES,FUNDÃO,-19.9332174,-40.4049674
ES,GOVERNADOR LINDENBERG,-19.25076,-40.462888
ES,GUARAPARI,-20.6718755,-40.4984617
ES,GUAÇUÍ,-20.7726679,-41.6750657
ES,IBATIBA,-20.2342792,-41.5082981
ES,IBIRAÇU,-19.8309496,-40.3686594
ES,IBITIRAMA,-20.5394377,-41.6644451
ES,ICONHA,-20.7935003,-40.8108852
ES,IRUPI,-20.346479,-41.6392581
ES,ITAGUAÇU,-19.8015463,-40.8564646
ES,ITAPEMIRIM,-21.0105534,-40.8351239
ES,ITARANA,-19.8707305,-40.8749826
ES,IÚNA,-20.3427029,-41.5360386
ES,JAGUARÉ,-18.9029244,-40.0712037
ES,JERÔNIMO MONTEIRO,-20.7882214,-41.3921464
ES,JOÃO NEIVA,-19.756346,-40.3848345
ES,LARANJA DA TERRA,-19.8989653,-41.0584617
ES,LINHARES,-19.3816944,-40.0612213
ES,MANTENÓPOLIS,-18.8626177,-41.1224012
ES,MARATAÍZES,-21.0443673,-40.8272204
ES,MARECHAL FLORIANO,-20.4124966,-40.6749858
ES,MARILÂNDIA,-19.4117824,-40.5442916
ES,MIMOSO DO SUL,-21.0628724,-41.3640478
ES,MONTANHA,-18.1256742,-40.366795
ES,MUCURICI,-18.0940112,-40.5184761
ES,MUNIZ FREIRE,-20.4636068,-41.4137007
ES,MUQUI,-20.9509368,-41.3444285
ES,NOVA VENÉCIA,-18.7063456,-40.3969786
ES,PANCAS,-19.2239225,-40.8502555
ES,PEDRO CANÁRIO,-18.2998272,-39.9558844
ES,PINHEIROS,-18.4127047,-40.217534
ES,PIÚMA,-20.8375312,-40.7271589
ES,PONTO BELO,-18.1227076,-40.5392272
ES,PRESIDENTE KENNEDY,-21.1000137,-41.0436113
ES,RIO BANANAL,-19.2614413,-40.3353272
ES,RIO NOVO DO SUL,-20.8641487,-40.9384378
ES,SANTA LEOPOLDINA,-20.0987046,-40.5269434
ES,SANTA MARIA DE JETIBÁ,-20.025296,-40.743931
ES,SANTA TERESA,-19.936339,-40.597945
ES,SERRA,-20.1252961,-40.3064477
ES,SOORETAMA,-19.1918129,-40.1037067
ES,SÃO DOMINGOS DO NORTE,-19.1461276,-40.6214803
ES,SÃO GABRIEL DA PALHA,-19.0148349,-40.539464
ES,SÃO JOSÉ DO CALÇADO,-21.0271161,-41.654069
ES,SÃO MATEUS,-18.7156342,-39.8482555
ES,SÃO ROQUE DO CANAÃ,-19.7385942,-40.6598575
ES,VARGEM ALTA,-20.6742303,-41.010615
ES,VENDA NOVA DO IMIGRANTE,-20.3325787,-41.1295842
ES,VIANA,-20.3914471,-40.4966587
ES,VILA PAVÃO,-18.6191731,-40.6043622
ES,VILA VALÉRIO,-18.9984033,-40.3894342
ES,VILA VELHA,-20.3297037,-40.2920174
ES,VITÓRIA,-20.3200917,-40.3376682
ES,ÁGUA DOCE DO NORTE,-18.54822,-40.979012
ES,ÁGUIA BRANCA,-18.9847265,-40.7391844
GO,ABADIA DE GOIÁS,-16.7572644,-49.4412205
GO,ABADIÂNIA,-16.1940946,-48.7067767
GO,ACREÚNA,-17.3959899,-50.3749031
GO,ADELÂNDIA,-16.4155077,-50.1665834
GO,ALEXÂNIA,-16.0834049,-48.5077803
GO,ALOÂNDIA,-17.7277983,-49.4809338
GO,ALTO HORIZONTE,-14.1954948,-49.3366993
GO,ALTO PARAÍSO DE GOIÁS,-14.1304779,-47.5100161
GO,ALVORADA DO NORTE,-14.483911,-46.4959897
GO,AMARALINA,-13.9236199,-49.2962411
GO,AMERICANO DO BRASIL,-16.2515808,-49.9806104
GO,AMORINÓPOLIS,-16.6211308,-51.0949921
GO,ANHANGÜERA,-18.3338749,-48.220363
GO,ANICUNS,-16.4606451,-49.9572265
GO,ANÁPOLIS,-16.3332828,-48.9525756
GO,APARECIDA DE GOIÂNIA,-16.8226769,-49.2452546
GO,APARECIDA DO RIO DOCE,-18.2980167,-51.1491312
GO,APORÉ,-18.9642193,-51.92804
GO,ARAGARÇAS,-15.8957166,-52.2514538
GO,ARAGOIÂNIA,-16.9146388,-49.4499148
GO,ARAGUAPAZ,-15.0937927,-50.626417
GO,ARAÇU,-16.3561579,-49.6815269
GO,ARENÓPOLIS,-16.3859286,-51.55937
GO,ARUANÃ,-14.9162439,-51.0715692
GO,AURILÂNDIA,-16.6772599,-50.4641231
GO,AVELINÓPOLIS,-16.4672409,-49.7578661
GO,BALIZA,-16.1978119,-52.542789
GO,BARRO ALTO,-14.9696025,-48.9190985
GO,BELA VISTA DE GOIÁS,-16.9692949,-48.9513071
GO,BOM JARDIM DE GOIÁS,-16.2062659,-52.172793
GO,BOM JESUS DE GOIÁS,-18.2174587,-49.739721
GO,BONFINÓPOLIS,-16.6172709,-48.9615701
GO,BONÓPOLIS,-13.649331,-49.8329113
GO,BRAZABRANTES,-16.4291635,-49.3858216
GO,BRITÂNIA,-15.2427599,-51.1602061
GO,BURITI ALEGRE,-18.1377879,-49.0404411
GO,BURITI DE GOIÁS,-16.180644,-50.4287479
GO,BURITINÓPOLIS,-14.4573758,-46.4304568
GO,CABECEIRAS,-15.7995459,-46.9264991
GO,CACHOEIRA ALTA,-18.7618269,-50.9432431
GO,CACHOEIRA DE GOIÁS,-16.6688414,-50.6435997
GO,CACHOEIRA DOURADA,-18.4934204,-49.481062
GO,CAIAPÔNIA,-16.9538779,-51.8090761
GO,CALDAS NOVAS,-17.745,-48.625
GO,CALDAZINHA,-16.7116649,-49.0012601
GO,CAMPESTRE DE GOIÁS,-16.7624179,-49.69497
GO,CAMPINAÇU,-13.7869969,-48.5703841
GO,CAMPINORTE,-14.3104574,-49.1552173
GO,CAMPO ALEGRE DE GOIÁS,-17.6337896,-47.779291
GO,CAMPO LIMPO DE GOIÁS,-16.297101,-49.0894994
GO,CAMPOS BELOS,-13.0349839,-46.768112
GO,CAMPOS VERDES,-14.2709062,-49.65746
GO,CARMO DO RIO VERDE,-15.3549139,-49.707975
GO,CASTELÂNDIA,-18.089062,-50.220798
GO,CATALÃO,-18.1702546,-47.9447082
GO,CATURAÍ,-16.4473559,-49.4919149
GO,CAVALCANTE,-13.7928414,-47.4568521
GO,CAÇU,-18.5637222,-51.1369685
GO,CERES,-15.3103568,-49.6032054
GO,CEZARINA,-16.9718289,-49.775814
GO,CHAPADÃO DO CÉU,-18.3951972,-52.6670783
GO,CIDADE OCIDENTAL,-16.1000758,-47.9445014
GO,COCALZINHO DE GOIÁS,-15.7762854,-48.7730427
GO,COLINAS DO SUL,-14.1555935,-48.0729958
GO,CORUMBAÍBA,-18.1348982,-48.564223
GO,CORUMBÁ DE GOIÁS,-15.9268355,-48.8074659
GO,CRISTALINA,-16.7680599,-47.6133427
GO,CRISTIANÓPOLIS,-17.2010889,-48.7060055
GO,CRIXÁS,-14.5424536,-49.9694813
GO,CROMÍNIA,-17.2891983,-49.3749654
GO,CUMARI,-18.2644369,-48.1511341
GO,CÓRREGO DO OURO,-16.2960629,-50.5512216
GO,DAMIANÓPOLIS,-14.5603809,-46.1780241
GO,DAMOLÂNDIA,-16.2548322,-49.3675277
GO,DAVINÓPOLIS,-18.1536888,-47.5624052
GO,DIORAMA,-16.2359735,-51.2578729
GO,DIVINÓPOLIS DE GOIÁS,-13.2905914,-46.3950744
GO,DOVERLÂNDIA,-16.7210996,-52.3138104
GO,EDEALINA,-17.4239419,-49.6644011
GO,EDÉIA,-17.3407253,-49.9292351
GO,ESTRELA DO NORTE,-13.8687665,-49.0690546
GO,FAINA,-15.4458005,-50.3633826
GO,FAZENDA NOVA,-16.185602,-50.7795674
GO,FIRMINÓPOLIS,-16.5753264,-50.3011286
GO,FLORES DE GOIÁS,-14.4580291,-47.0395396
GO,FORMOSA,-15.5492443,-47.3301212
GO,FORMOSO,-13.6499059,-48.8775481
GO,GAMELEIRA DE GOIÁS,-16.4853739,-48.64541
GO,GOIANDIRA,-18.1355157,-48.087163
GO,GOIANIRA,-16.5001973,-49.4254788
GO,GOIANÁPOLIS,-16.5071038,-49.0213217
GO,GOIANÉSIA,-15.3118269,-49.1162001
GO,GOIATUBA,-18.0154577,-49.3640591
GO,GOIÁS,-15.9408902,-50.1465398
GO,GOIÂNIA,-16.680882,-49.2532691
GO,GOUVELÂNDIA,-18.4425949,-50.1365172
GO,GUAPÓ,-16.8308602,-49.5343721
GO,GUARANI DE GOIÁS,-13.9393794,-46.4781536
GO,GUARAÍTA,-15.6318094,-50.0288807
GO,GUARINOS,-14.7323527,-49.7013939
GO,HEITORAÍ,-15.7189859,-49.826826
GO,HIDROLINA,-14.722224,-49.4694448
GO,HIDROLÂNDIA,-16.9671342,-49.22826
GO,IACIARA,-14.1014906,-46.6343388
GO,INACIOLÂNDIA,-18.4864065,-49.9887805
GO,INDIARA,-17.1387389,-49.9861621
GO,INHUMAS,-16.3610569,-49.500111
GO,IPAMERI,-17.7215439,-48.158118
GO,IPIRANGA DE GOIÁS,-15.1744391,-49.6733825
GO,IPORÁ,-16.4407981,-51.1181188
GO,ISRAELÂNDIA,-16.3165217,-50.9046315
GO,ITABERAÍ,-16.0205509,-49.8060341
GO,ITAGUARI,-15.9180439,-49.6070841
GO,ITAGUARU,-15.7613695,-49.6337242
GO,ITAJÁ,-19.0673379,-51.5495141
GO,ITAPACI,-14.9522349,-49.5511221
GO,ITAPIRAPUÃ,-15.8204999,-50.6094341
GO,ITAPURANGA,-15.5605889,-49.9489571
GO,ITARUMÃ,-18.7645529,-51.348516
GO,ITAUÇU,-16.2035995,-49.6059971
GO,ITUMBIARA,-18.4135862,-49.2172596
GO,IVOLÂNDIA,-16.6050122,-50.792374
GO,JANDAIA,-17.0479665,-50.1475485
GO,JARAGUÁ,-15.7528866,-49.3344033
GO,JATAÍ,-17.8783829,-51.7204241
GO,JAUPACI,-16.1841736,-50.9522616
GO,JESÚPOLIS,-15.9545513,-49.3748004
GO,JOVIÂNIA,-17.8063651,-49.623645
GO,JUSSARA,-15.874813,-50.867431
GO,LAGOA SANTA,-19.1832417,-51.3998026
GO,LEOPOLDO DE BULHÕES,-16.6190479,-48.742755
GO,LUZIÂNIA,-16.2535456,-47.9500276
GO,MAIRIPOTABA,-17.2949694,-49.4960906
GO,MAMBAÍ,-14.4970828,-46.1115108
GO,MARA ROSA,-14.0148159,-49.1776521
GO,MARZAGÃO,-17.980597,-48.6430322
GO,MATRINCHÃ,-15.4357441,-50.749268
GO,MAURILÂNDIA,-17.9718589,-50.3388361
GO,MIMOSO DE GOIÁS,-15.0575453,-48.1602281
GO,MINAÇU,-13.5336413,-48.2184889
GO,MINEIROS,-17.5653879,-52.5536721
GO,MOIPORÁ,-16.5448305,-50.7352929
GO,MONTE ALEGRE DE GOIÁS,-13.2552059,-46.892813
GO,MONTES CLAROS DE GOIÁS,-16.0059459,-51.3978781
GO,MONTIVIDIU,-17.450464,-51.1737162
GO,MONTIVIDIU DO NORTE,-13.3489998,-48.6872789
GO,MORRINHOS,-17.7333689,-49.105908
GO,MORRO AGUDO DE GOIÁS,-15.3184299,-50.0552811
GO,MOSSÂMEDES,-16.1263751,-50.2104393
GO,MOZARLÂNDIA,-14.7457049,-50.5713211
GO,MUNDO NOVO,-13.7729429,-50.281378
GO,MUTUNÓPOLIS,-13.7303379,-49.2745491
GO,NAZÁRIO,-16.5807689,-49.881671
GO,NERÓPOLIS,-16.4069816,-49.219438
GO,NIQUELÂNDIA,-14.4648655,-48.4572244
GO,NOVA AMÉRICA,-15.0205889,-49.8952971
GO,NOVA AURORA,-18.0596519,-48.255172
GO,NOVA CRIXÁS,-14.0968848,-50.3396014
GO,NOVA GLÓRIA,-15.1481798,-49.577239
